SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
66,13:45:49,2025-04-19,Petal_2025_low,glb and ks,,Percos,033,Bottom,-0.082984,1.896029,-0.086783,-1.069121,1.052364,1.112302,2.286908,1.234543,10.917767,10.329452,22.447073,0.441786,7.500000,43.32,45.79,20.56,19.58,19.58,101.88,79.5,79.4,0.1,519,4.119,13:43:44,2025-04-19,-3.15,0,0.000,0.000,-9999.000,-0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475662,2.514180,1.059521,0.756784,0.325790,-0.010192,0.184929,0.562300,48.712849,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
1,13:46:32,2025-04-19,Petal_2025_low,glb and ks,,Percos,033,Top,-0.090935,1.896805,-0.095514,-1.192662,1.040161,1.106999,2.291561,1.251400,10.865318,10.209288,22.491915,0.441786,7.500000,42.92,45.68,20.52,19.62,19.62,101.88,79.5,79.3,0.2,1542,4.117,13:43:44,2025-04-19,-3.15,0,0.000,0.001,-9999.000,-0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475508,2.513591,1.059802,0.756642,0.326275,-0.009403,0.188134,1.459396,48.646332,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
2,13:47:16,2025-04-19,Petal_2025_low,glb and ks,,Percos,033,Bottom,-0.086689,1.898996,-0.090836,-1.145004,1.046820,1.110882,2.309812,1.262992,10.904448,10.275611,22.673170,0.441786,7.500000,43.35,46.00,20.46,19.74,19.74,101.87,79.6,79.4,0.3,119,4.117,13:43:44,2025-04-19,-3.15,0,-0.000,-0.000,-9999.000,-0.002,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475983,2.514238,1.060597,0.756781,0.327036,-0.007311,0.191147,0.211243,48.546196,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
3,13:47:40,2025-04-19,Petal_2025_low,glb and ks,,Percos,033,Top,-0.085490,1.899835,-0.089518,-1.189057,1.044074,1.110567,2.374602,1.330528,10.900900,10.248224,23.308176,0.441786,7.500000,43.27,46.02,20.45,20.19,20.19,101.88,79.7,79.5,0.2,543,4.118,13:43:44,2025-04-19,-3.15,0,0.000,-0.000,-9999.000,-0.005,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476014,2.514120,1.060902,0.756987,0.327190,-0.002162,0.192732,0.582907,48.450706,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
4,13:48:04,2025-04-19,Petal_2025_low,glb and ks,,Percos,034,Top,-0.067616,1.896311,-0.070116,-1.150398,1.045150,1.109642,2.686220,1.641070,10.890747,10.257782,26.364315,0.441786,7.500000,43.30,45.97,20.46,22.20,22.20,101.89,79.5,79.5,-0.0,1718,4.117,13:43:44,2025-04-19,-3.15,0,0.001,0.000,-9999.000,0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475947,2.514173,1.059623,0.756973,0.327151,0.020704,0.194382,1.613308,48.378109,0.000149,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
5,13:48:21,2025-04-19,Petal_2025_low,glb and ks,,Percos,034,Bottom,-0.072990,1.906276,-0.075896,-1.043147,1.053464,1.111519,2.429358,1.375895,10.913672,10.343641,23.853134,0.441786,7.500000,43.64,46.05,20.46,20.56,20.56,101.85,80.0,80.0,-0.0,1849,4.117,13:43:44,2025-04-19,-3.15,0,-0.000,-0.000,-9999.000,0.002,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476048,2.514671,1.063246,0.758049,0.327120,0.001942,0.195506,1.727898,48.319817,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
6,13:48:44,2025-04-19,Petal_2025_low,glb and ks,,Percos,035,Top,-0.074075,1.900621,-0.077079,-1.185587,1.049780,1.116019,2.588327,1.538546,10.957937,10.307553,25.414188,0.441786,7.500000,43.46,46.21,20.47,21.59,21.59,101.85,79.7,79.7,-0.0,1418,4.116,13:43:44,2025-04-19,-3.15,0,0.002,0.001,-9999.000,-0.000,0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476275,2.514409,1.061187,0.757464,0.327005,0.013584,0.197024,1.350661,48.247574,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
7,13:49:29,2025-04-19,Petal_2025_low,glb and ks,,Percos,036,Top,-0.089997,1.901747,-0.094467,-1.191466,1.043499,1.110018,2.306872,1.263373,10.899254,10.246103,22.651144,0.441786,7.500000,43.14,45.89,20.49,19.72,19.72,101.84,79.8,79.3,0.5,1513,4.115,13:43:44,2025-04-19,-3.15,0,0.000,0.000,-0.002,-0.001,-0.002,-0.004,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475814,2.513920,1.061597,0.756606,0.326672,-0.007857,0.200151,1.433948,48.181416,0.000132,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
8,13:50:11,2025-04-19,Petal_2025_low,glb and ks,,Percos,036,Bottom,-0.089742,1.905519,-0.094177,-1.165741,1.049165,1.114079,2.289163,1.239998,10.938910,10.301533,22.476816,0.441786,7.500000,43.33,46.01,20.51,19.60,19.60,101.85,80.0,79.7,0.4,1461,4.115,13:43:44,2025-04-19,-3.15,0,-0.001,-0.000,-9999.000,0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475982,2.514196,1.062971,0.757360,0.326453,-0.009436,0.202855,1.388037,48.094868,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
9,13:50:58,2025-04-19,Petal_2025_low,glb and ks,,Percos,037,Top,0.001628,1.902314,0.001626,0.019675,1.115709,1.114612,2.326921,1.211212,10.944224,10.954997,22.847721,0.441786,7.500000,46.01,45.97,20.53,19.86,19.86,101.84,79.8,79.6,0.2,1820,4.114,13:50:41,2025-04-19,-0.33,1,0.000,-0.000,-0.008,-0.003,-0.006,-0.012,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475920,2.513996,1.061803,0.757182,0.326166,-0.006736,0.205773,1.702648,47.901390,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
10,13:51:18,2025-04-19,Petal_2025_low,glb and ks,,Percos,037,Bottom,0.008389,1.896935,0.008352,0.144319,1.126994,1.118918,2.852367,1.725373,10.986665,11.065972,28.007425,0.441786,7.500000,46.42,46.09,20.55,23.19,23.19,101.84,79.5,79.7,-0.2,1878,4.114,13:50:41,2025-04-19,-0.33,1,-0.001,-0.000,-9999.000,0.001,0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476084,2.514590,1.059849,0.757382,0.325894,0.031080,0.207025,1.753109,47.833801,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
11,13:51:37,2025-04-19,Petal_2025_low,glb and ks,,Percos,038,Top,0.002372,1.904786,0.002369,0.029642,1.118371,1.116721,2.370756,1.252385,10.965980,10.982183,23.280365,0.441786,7.500000,46.08,46.01,20.54,20.17,20.17,101.83,79.9,79.7,0.3,1832,4.114,13:50:41,2025-04-19,-0.33,1,-0.000,-0.001,-9999.000,0.002,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475981,2.514093,1.062703,0.757369,0.325976,-0.003517,0.208243,1.713581,47.772289,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
12,13:51:56,2025-04-19,Petal_2025_low,glb and ks,,Percos,038,Bottom,0.004648,1.901741,0.004637,0.056149,1.120071,1.116939,2.332273,1.212201,10.968232,10.998989,22.902689,0.441786,7.500000,46.17,46.04,20.54,19.90,19.90,101.83,79.8,79.8,-0.1,154,4.113,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,-0.002,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476024,2.514228,1.061595,0.757652,0.326068,-0.006406,0.209482,0.242528,47.756912,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
13,13:52:13,2025-04-19,Petal_2025_low,glb and ks,,Percos,039,Top,0.001108,1.899083,0.001108,0.014527,1.117795,1.116983,2.430065,1.312270,10.967456,10.975428,23.860369,0.441786,7.500000,46.11,46.07,20.53,20.57,20.57,101.85,79.6,79.7,-0.1,954,4.113,13:50:41,2025-04-19,-0.33,1,-0.000,-0.001,-9999.000,-0.001,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476069,2.514133,1.060629,0.757354,0.326199,0.001190,0.210578,0.943799,47.744751,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
14,13:52:31,2025-04-19,Petal_2025_low,glb and ks,,Percos,039,Bottom,0.010807,1.906636,0.010746,0.122797,1.120136,1.113308,2.264586,1.144450,10.931851,10.998894,22.236542,0.441786,7.500000,46.23,45.95,20.52,19.43,19.43,101.84,80.0,79.9,0.2,1098,4.112,13:50:41,2025-04-19,-0.33,1,-0.001,-0.000,-9999.000,-0.008,0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475900,2.514324,1.063377,0.757786,0.326341,-0.011473,0.211719,1.069858,47.715782,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
15,13:53:02,2025-04-19,Petal_2025_low,glb and ks,,Percos,040,Top,0.005307,1.896568,0.005292,0.063658,1.117127,1.113563,2.321667,1.204540,10.933335,10.968329,22.794910,0.441786,7.500000,46.24,46.09,20.47,19.83,19.83,101.85,79.5,80.4,-1.1,1518,4.112,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,0.000,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476110,2.514344,1.059716,0.758762,0.326943,-0.006467,0.213721,1.438042,47.633530,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
16,13:53:18,2025-04-19,Petal_2025_low,glb and ks,,Percos,040,Bottom,0.006078,1.895906,0.006059,0.074448,1.120600,1.116430,2.350654,1.230054,10.962266,11.003208,23.081152,0.441786,7.500000,46.42,46.25,20.46,20.03,20.03,101.84,79.4,80.2,-0.9,1182,4.112,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,0.001,0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476340,2.514620,1.059476,0.758445,0.327130,-0.004057,0.214717,1.143422,47.594189,0.000146,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
17,13:53:36,2025-04-19,Petal_2025_low,glb and ks,,Percos,041,Top,0.002588,1.899112,0.002585,0.035243,1.118708,1.116738,2.483015,1.364307,10.964295,10.983636,24.378597,0.441786,7.500000,46.38,46.30,20.45,20.92,20.92,101.85,79.6,79.7,-0.1,1626,4.112,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,-0.005,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476407,2.514555,1.060639,0.757448,0.327280,0.006102,0.215834,1.532670,47.555565,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
18,13:53:51,2025-04-19,Petal_2025_low,glb and ks,,Percos,041,Bottom,0.004431,1.901626,0.004420,0.050958,1.120553,1.117710,2.275159,1.154606,10.973724,11.001640,22.337616,0.441786,7.500000,46.45,46.33,20.45,19.50,19.50,101.85,79.8,79.6,0.2,1245,4.111,13:50:41,2025-04-19,-0.33,1,0.000,0.001,-9999.000,-0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476458,2.514661,1.061553,0.757158,0.327261,-0.009837,0.216760,1.198590,47.510506,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
19,13:54:32,2025-04-19,Petal_2025_low,glb and ks,,Percos,042,Top,0.003054,1.897115,0.003049,0.046377,1.123414,1.120818,2.644790,1.521375,10.999922,11.025406,25.956476,0.441786,7.500000,46.52,46.41,20.47,21.95,21.95,101.89,79.5,79.9,-0.4,1048,4.111,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,0.000,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476562,2.514754,1.059915,0.757727,0.327020,0.017650,0.219249,1.025983,47.412872,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
20,13:54:46,2025-04-19,Petal_2025_low,glb and ks,,Percos,042,Bottom,0.005284,1.906691,0.005269,0.066162,1.123969,1.120288,2.381499,1.257530,10.994134,11.030253,23.371229,0.441786,7.500000,46.51,46.36,20.48,20.24,20.24,101.90,80.0,80.0,0.1,1628,4.110,13:50:41,2025-04-19,-0.33,1,-0.001,-0.001,-9999.000,-0.001,0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476486,2.514741,1.063398,0.757954,0.326881,-0.001904,0.220081,1.534092,47.378540,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
21,13:55:02,2025-04-19,Petal_2025_low,glb and ks,,Percos,043,Top,0.002928,1.896314,0.002923,0.038447,1.126146,1.123992,2.442923,1.316777,11.030454,11.051591,23.973961,0.441786,7.500000,46.54,46.45,20.50,20.65,20.65,101.90,79.5,79.7,-0.3,1830,4.110,13:50:41,2025-04-19,-0.33,1,-0.000,-0.001,-9999.000,0.000,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476617,2.514783,1.059624,0.757329,0.326616,0.002523,0.221050,1.711338,47.319530,0.000130,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
22,13:55:23,2025-04-19,Petal_2025_low,glb and ks,,Percos,043,Bottom,0.005586,1.906755,0.005569,0.084505,1.126055,1.121355,2.643559,1.517503,11.004735,11.050865,25.943314,0.441786,7.500000,46.44,46.25,20.53,21.94,21.94,101.90,80.0,79.5,0.7,1364,4.111,13:50:41,2025-04-19,-0.33,1,0.000,-0.000,-9999.000,0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476319,2.514629,1.063421,0.756929,0.326179,0.016824,0.222348,1.302842,47.274113,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
23,13:55:43,2025-04-19,Petal_2025_low,glb and ks,,Percos,044,Top,0.002419,1.905770,0.002416,0.035312,1.124039,1.122073,2.586409,1.462371,11.011405,11.030694,25.381590,0.441786,7.500000,46.30,46.22,20.55,21.58,21.58,101.90,80.0,79.9,0.1,828,4.110,13:50:41,2025-04-19,-0.33,1,-0.000,-0.001,-9999.000,-0.001,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476280,2.514422,1.063062,0.757736,0.325931,0.012502,0.223530,0.832739,47.264816,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
24,13:55:55,2025-04-19,Petal_2025_low,glb and ks,,Percos,044,Bottom,0.004639,1.903116,0.004628,0.064890,1.124609,1.120991,2.527846,1.403236,11.000350,11.035860,24.805904,0.441786,7.500000,46.30,46.15,20.56,21.21,21.21,101.90,79.8,79.7,0.2,1215,4.110,13:50:41,2025-04-19,-0.33,1,-0.001,-0.000,-9999.000,0.000,-0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476173,2.514412,1.062095,0.757327,0.325797,0.008117,0.224252,1.171998,47.253727,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
25,13:56:11,2025-04-19,Petal_2025_low,glb and ks,,Percos,045,Top,0.000981,1.906801,0.000981,0.012631,1.120526,1.119823,2.410441,1.289916,10.988649,10.995544,23.653288,0.441786,7.500000,46.18,46.15,20.54,20.43,20.43,101.91,80.0,79.9,0.2,1112,4.109,13:50:41,2025-04-19,-0.33,1,-0.001,0.000,-9999.000,-0.002,0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476180,2.514242,1.063438,0.757733,0.326028,-0.000444,0.225237,1.081979,47.236919,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
26,13:56:25,2025-04-19,Petal_2025_low,glb and ks,,Percos,045,Bottom,0.003663,1.903526,0.003656,0.042879,1.119848,1.117457,2.295209,1.175361,10.965188,10.988648,22.522028,0.441786,7.500000,46.21,46.11,20.52,19.64,19.64,101.91,79.9,79.5,0.4,1542,4.109,13:50:41,2025-04-19,-0.33,1,0.000,-0.000,-9999.000,-0.002,-0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476130,2.514293,1.062244,0.757060,0.326301,-0.009094,0.226062,1.459290,47.215820,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
27,13:56:56,2025-04-19,Petal_2025_low,glb and ks,,Percos,046,Top,0.003199,1.897681,0.003193,0.043313,1.120425,1.118000,2.478229,1.357804,10.970385,10.994176,24.317635,0.441786,7.500000,46.32,46.22,20.49,20.88,20.88,101.91,79.5,79.8,-0.3,1209,4.109,13:50:41,2025-04-19,-0.33,1,0.000,-0.000,-9999.000,-0.004,-0.003,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476288,2.514459,1.060120,0.757527,0.326687,0.005227,0.227805,1.167165,47.150730,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
28,13:57:09,2025-04-19,Petal_2025_low,glb and ks,,Percos,046,Bottom,0.004368,1.902779,0.004358,0.065135,1.119647,1.116013,2.614955,1.495308,10.950913,10.986568,25.659327,0.441786,7.500000,46.32,46.17,20.48,21.76,21.76,101.91,79.8,79.9,-0.1,781,4.108,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,-0.002,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476215,2.514457,1.061972,0.757804,0.326821,0.015341,0.228575,0.791763,47.110676,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
29,13:57:35,2025-04-19,Petal_2025_low,glb and ks,,Percos,047,Top,0.001803,1.904497,0.001801,0.023679,1.116709,1.115389,2.432912,1.316204,10.945194,10.958141,23.873907,0.441786,7.500000,46.26,46.21,20.46,20.58,20.58,101.91,79.9,80.1,-0.2,995,4.108,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-9999.000,0.000,0.000,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476280,2.514384,1.062598,0.758242,0.327135,0.002223,0.230024,0.979617,47.043442,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
30,13:57:52,2025-04-19,Petal_2025_low,glb and ks,,Percos,047,Bottom,0.005618,1.901272,0.005602,0.068840,1.120173,1.116329,2.351167,1.230994,10.954794,10.992515,23.072540,0.441786,7.500000,46.46,46.30,20.44,20.03,20.03,101.90,79.7,79.9,-0.1,578,4.108,13:50:41,2025-04-19,-0.33,1,0.000,-0.000,-9999.000,-0.004,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476408,2.514671,1.061424,0.757720,0.327359,-0.003818,0.230931,0.614155,47.005890,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
31,13:58:23,2025-04-19,Petal_2025_low,glb and ks,,Percos,048,Top,0.002585,1.904931,0.002581,0.040972,1.122434,1.120151,2.709786,1.587352,10.990522,11.012918,26.587450,0.441786,7.500000,46.58,46.48,20.43,22.34,22.34,101.92,79.9,79.3,0.8,93,4.107,13:50:41,2025-04-19,-0.33,1,-0.000,-0.000,-0.002,-0.003,-0.005,-0.007,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476675,2.514853,1.062756,0.756481,0.327486,0.022655,0.232618,0.188587,46.892883,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
32,13:58:47,2025-04-19,Petal_2025_low,glb and ks,,Percos,048,Bottom,0.004345,1.901251,0.004335,0.057982,1.119510,1.116272,2.458761,1.339251,10.952354,10.984126,24.124245,0.441786,7.500000,46.55,46.42,20.40,20.76,20.76,101.92,79.7,79.8,-0.1,106,4.107,13:50:41,2025-04-19,-0.33,1,-0.001,-0.001,-9999.000,-0.002,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476593,2.514826,1.061417,0.757679,0.327934,0.004862,0.233844,0.200225,46.807766,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
33,13:59:09,2025-04-19,Petal_2025_low,glb and ks,,Percos,049,Top,0.007640,1.903225,0.007609,0.113246,1.132715,1.126399,2.621655,1.488940,11.051339,11.113303,25.721600,0.441786,7.500000,47.15,46.89,20.38,21.80,21.80,101.92,79.8,79.7,0.1,1093,4.107,13:50:41,2025-04-19,-0.33,1,0.000,-0.001,-9999.000,-0.003,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.477262,2.515708,1.062135,0.757488,0.328150,0.016986,0.234943,1.065113,46.734093,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
